"id","price","ticketnum","performance_id","purchase_id"
"61695","27","TA4831423","93","6175"
"61696","18","TA7309094","100","6176"
"61697","6","TA1389879","30","6176"
"61698","44","TA8773464","24","6176"
"61699","15","TA1686012","113","6176"
"61700","60","TA8690276","52","6177"
"61701","5","TA1737846","129","6177"
"61702","15","TA2934887","21","6177"
"61703","35","TA3092794","50","6177"
"61704","10","TA1633346","68","6177"
"61705","14","TA7148516","8","6177"
"61706","11","TA1476194","15","6177"
"61707","6","TA5927882","102","6177"
"61708","3","TA3649351","10","6177"
"61709","53","TA7415076","132","6177"
"61710","7","TA5705254","5","6177"
"61711","34","TA5964017","126","6178"
"61712","34","TA3690712","37","6178"
"61713","6","TA1355741","119","6178"
"61714","13","TA9204081","80","6178"
"61715","14","TA7082731","94","6179"
"61716","5","TA3014041","124","6179"
"61717","5","TA5035248","55","6179"
"61718","18","TA6125500","57","6179"
"61719","14","TA2411679","71","6179"
"61720","39","TA1648746","69","6179"
"61721","7","TA9616935","10","6179"
"61722","5","TA7247014","123","6179"
"61723","8","TA4664628","118","6179"
"61724","30","TA7014651","130","6180"
"61725","31","TA5442885","123","6180"
"61726","31","TA6168919","97","6180"
"61727","8","TA5218207","25","6181"
"61728","33","TA5416532","22","6181"
"61729","6","TA5696750","70","6181"
"61730","15","TA2854963","77","6181"
"61731","33","TA6477747","62","6181"
"61732","10","TA8940219","81","6182"
"61733","7","TA7853389","49","6182"
"61734","3","TA3573164","4","6182"
"61735","22","TA6036113","110","6182"
"61736","42","TA5045311","8","6182"
"61737","5","TA7250993","97","6182"
"61738","11","TA1307859","50","6182"
"61739","11","TA3871336","79","6182"
"61740","40","TA9514645","11","6182"
"61741","10","TA4017049","109","6182"
"61742","47","TA2619975","128","6183"
"61743","12","TA7218904","119","6183"
"61744","6","TA3299782","112","6183"
"61745","42","TA2442412","94","6183"
"61746","26","TA7842805","80","6183"
"61747","30","TA3357013","121","6183"
"61748","14","TA3729263","107","6184"
"61749","18","TA1636552","57","6184"
"61750","7","TA3868539","49","6184"
"61751","27","TA8614077","58","6184"
"61752","12","TA7408132","85","6185"
"61753","72","TA5010160","38","6185"
"61754","9","TA9061400","74","6185"
"61755","7","TA2402396","7","6185"
"61756","19","TA3269334","18","6185"
"61757","5","TA6498009","113","6185"
"61758","6","TA8855768","112","6185"
"61759","80","TA4047165","33","6185"
"61760","31","TA2788275","55","6185"
"61761","3","TA7725768","115","6185"
"61762","4","TA8949834","28","6185"
"61763","17","TA2530739","132","6185"
"61764","47","TA1935235","77","6185"
"61765","1","TA1870921","90","6185"
"61766","39","TA9746416","46","6185"
"61767","16","TA8701118","116","6185"
"61768","4","TA1765879","25","6185"
"61769","4","TA2752934","87","6185"
"61770","9","TA1269978","100","6185"
"61771","5","TA1609272","37","6186"
"61772","12","TA7701047","73","6186"
"61773","97","TA1112047","26","6186"
"61774","22","TA3921430","115","6186"
"61775","44","TA3782277","24","6186"
"61776","53","TA3398522","111","6186"
"61777","14","TA9024509","94","6186"
"61778","14","TA8346232","8","6186"
"61779","6","TA9464378","44","6187"
"61780","3","TA7776176","53","6187"
"61781","17","TA3987816","59","6187"
"61782","7","TA7851624","31","6187"
"61783","4","TA8812004","64","6187"
"61784","14","TA2863222","94","6187"
"61785","38","TA9036890","119","6187"
"61786","8","TA1390846","48","6187"
"61787","43","TA6253885","78","6187"
"61788","9","TA3155806","18","6187"
"61789","31","TA3025000","55","6187"
"61790","7","TA3547638","49","6187"
"61791","26","TA2819642","80","6187"
"61792","41","TA4859040","17","6187"
"61793","12","TA3565035","112","6187"
"61794","5","TA2742840","51","6188"
"61795","28","TA9505118","87","6188"
"61796","5","TA2034421","66","6188"
"61797","3","TA9865851","53","6188"
"61798","8","TA1735224","48","6188"
"61799","18","TA8118481","120","6188"
"61800","17","TA1719462","45","6188"
"61801","9","TA1672533","9","6188"
"61802","14","TA6569723","107","6188"
"61803","2","TA1074275","124","6188"
"61804","9","TA7828973","104","6188"
"61805","10","TA8140095","130","6188"
"61806","9","TA4315893","18","6188"
"61807","10","TA7457519","81","6188"
"61808","27","TA2042126","20","6188"
"61809","5","TA5395650","79","6189"
"61810","42","TA3971563","8","6189"
"61811","27","TA8526240","3","6189"
"61812","14","TA8143823","94","6189"
"61813","31","TA5733715","16","6189"
"61814","14","TA5688343","125","6189"
"61815","34","TA9898852","72","6189"
"61816","7","TA7384285","53","6189"
"61817","6","TA6612987","84","6189"
"61818","15","TA1374331","129","6189"
"61819","67","TA2141298","110","6190"
"61820","31","TA3370346","16","6190"
"61821","9","TA4832097","82","6191"
"61822","6","TA4990233","42","6191"
"61823","7","TA6484288","77","6191"
"61824","5","TA6475540","126","6192"
"61825","56","TA3258375","100","6192"
"61826","17","TA3469279","59","6192"
"61827","14","TA6896662","6","6192"
"61828","15","TA6905357","7","6192"
"61829","76","TA3087648","73","6192"
"61830","39","TA6165506","46","6192"
"61831","14","TA4098600","99","6192"
"61832","31","TA3716630","101","6192"
"61833","27","TA1021772","27","6192"
"61834","4","TA8641865","28","6192"
"61835","12","TA2208292","85","6192"
"61836","4","TA8735705","3","6192"
"61837","16","TA5335437","40","6192"
"61838","7","TA3863653","5","6192"
"61839","5","TA5389343","81","6192"
"61840","28","TA1935876","87","6192"
"61841","21","TA4658457","53","6193"
"61842","48","TA4572530","40","6193"
"61843","4","TA7006442","82","6193"
"61844","14","TA2394698","24","6193"
"61845","10","TA6940051","121","6193"
"61846","34","TA4760382","72","6193"
"61847","13","TA8279145","80","6193"
"61848","40","TA4330086","102","6193"
"61849","14","TA9495181","23","6193"
"61850","40","TA4389979","11","6193"
"61851","4","TA4835750","25","6193"
"61852","9","TA9287321","28","6193"
"61853","8","TA5776618","98","6193"
"61854","12","TA7854143","117","6193"
"61855","31","TA9356334","105","6193"
"61856","41","TA1218901","17","6193"
"61857","9","TA4085231","93","6193"
"61858","7","TA9096108","115","6193"
"61859","41","TA8622436","95","6193"
"61860","55","TA6413686","114","6194"
"61861","6","TA7496514","36","6194"
"61862","42","TA6547855","6","6194"
"61863","29","TA2524638","122","6195"
"61864","3","TA6102948","115","6195"
"61865","24","TA9117748","38","6195"
"61866","46","TA6739976","89","6195"
"61867","28","TA2427099","87","6195"
"61868","30","TA9797586","121","6196"
"61869","58","TA4677865","18","6196"
"61870","7","TA8019100","49","6196"
"61871","9","TA6272111","100","6196"
"61872","5","TA2751797","97","6196"
"61873","8","TA9861138","61","6196"
"61874","40","TA1064714","56","6196"
"61875","10","TA9115917","130","6196"
"61876","7","TA3847153","23","6196"
"61877","30","TA7156717","127","6196"
"61878","13","TA7298343","34","6196"
"61879","11","TA1447098","13","6196"
"61880","8","TA3076843","98","6196"
"61881","13","TA9792997","80","6196"
"61882","10","TA4635068","16","6197"
"61883","14","TA7981496","78","6197"
"61884","14","TA6216779","24","6197"
"61885","35","TA7764050","50","6197"
"61886","24","TA2495180","25","6197"
"61887","31","TA3527466","101","6197"
"61888","5","TA1197236","130","6197"
"61889","11","TA9253020","126","6197"
"61890","9","TA9034489","120","6197"
"61891","7","TA7779999","8","6197"
"61892","38","TA4034803","108","6198"
"61893","10","TA1640513","14","6198"
"61894","42","TA4271973","23","6199"
"61895","82","TA9098143","27","6199"
"61896","17","TA5869430","59","6199"
"61897","10","TA7327107","97","6199"
"61898","16","TA1702676","48","6199"
"61899","7","TA5413813","99","6199"
"61900","67","TA9264828","110","6199"
"61901","5","TA9905029","47","6199"
"61902","10","TA6177510","121","6199"
"61903","2","TA1213693","90","6199"
"61904","14","TA7736686","78","6199"
"61905","5","TA8941323","105","6199"
"61906","4","TA2371666","25","6199"
"61907","78","TA3778949","80","6199"
"61908","13","TA6279044","56","6199"
"61909","7","TA2132937","5","6199"
"61910","31","TA4924321","1","6199"
"61911","32","TA4212568","26","6199"
"61912","8","TA2979420","118","6199"
"61913","3","TA3329423","53","6200"
"61914","47","TA2043949","5","6200"
"61915","80","TA1843579","34","6200"
"61916","56","TA7365594","100","6200"
"61917","35","TA1877304","51","6200"
"61918","38","TA3701388","44","6200"
"61919","8","TA1145212","131","6201"
"61920","42","TA1484843","6","6201"
"61921","15","TA1720462","47","6201"
"61922","44","TA1667106","31","6201"
"61923","1","TA7322075","90","6201"
"61924","22","TA7676394","4","6201"
"61925","7","TA4525576","89","6201"
"61926","12","TA7619607","36","6201"
"61927","42","TA3846276","71","6201"
"61928","10","TA1545308","14","6201"
"61929","16","TA3099865","32","6201"
"61930","4","TA4924714","3","6202"
"61931","67","TA6226614","110","6202"
"61932","9","TA1741928","58","6202"
"61933","5","TA1455303","113","6202"
"61934","10","TA3423113","1","6202"
"61935","9","TA2105311","104","6202"
"61936","31","TA9492518","97","6203"
"61937","46","TA4172341","41","6203"
"61938","29","TA8548580","63","6203"
"61939","31","TA4655210","16","6203"
"61940","9","TA7080849","74","6203"
"61941","47","TA1781314","77","6203"
"61942","40","TA7700359","91","6203"
"61943","42","TA8758188","23","6203"
"61944","7","TA9587727","8","6203"
"61945","5","TA9113677","55","6203"
"61946","2","TA9713252","47","6203"
"61947","15","TA8036816","5","6203"
"61948","3","TA5995593","4","6203"
"61949","1","TA2487452","90","6203"
"61950","25","TA3051512","35","6204"
"61951","12","TA1234060","117","6204"
"61952","15","TA2755660","77","6204"
"61953","50","TA1530736","118","6204"
"61954","14","TA5593125","24","6204"
"61955","9","TA8960220","12","6204"
"61956","18","TA3033673","57","6204"
"61957","30","TA4668520","68","6205"
"61958","6","TA4834533","30","6205"
"61959","6","TA5381521","57","6205"
"61960","97","TA3393714","26","6205"
"61961","41","TA9280455","17","6205"
"61962","13","TA9112373","33","6205"
"61963","35","TA1689995","79","6205"
"61964","5","TA2803474","37","6206"
"61965","5","TA9238840","19","6206"
"61966","11","TA6253957","51","6206"
"61967","7","TA1213096","23","6206"
"61968","4","TA7572542","88","6206"
"61969","12","TA3182253","84","6206"
"61970","23","TA5319739","86","6207"
"61971","10","TA4296153","123","6207"
"61972","8","TA4315970","96","6207"
"61973","8","TA6993511","45","6207"
"61974","5","TA3589344","15","6207"
"61975","5","TA3156426","130","6207"
"61976","56","TA7794441","100","6207"
"61977","31","TA8709105","81","6207"
"61978","9","TA5724945","122","6207"
"61979","37","TA1049922","36","6207"
"61980","20","TA4797257","29","6207"
"61981","40","TA9790991","54","6207"
"61982","22","TA2162185","115","6207"
"61983","41","TA1399696","95","6207"
"61984","51","TA4804431","60","6207"
"61985","12","TA4038406","84","6207"
"61986","5","TA2990436","16","6207"
"61987","42","TA8914462","23","6208"
"61988","14","TA9029610","6","6208"
"61989","9","TA3373707","104","6208"
"61990","9","TA5966446","3","6208"
"61991","12","TA2299833","36","6208"
"61992","14","TA9414842","78","6208"
"61993","54","TA2204626","120","6208"
"61994","15","TA6778742","7","6208"
"61995","13","TA5202156","34","6208"
"61996","23","TA3836128","41","6209"
"61997","62","TA9606894","29","6209"
"61998","35","TA4549410","50","6209"
"61999","47","TA4093139","49","6209"
"62000","59","TA9972811","9","6209"
"62001","12","TA6481138","119","6209"
"62002","78","TA9900564","80","6209"
"62003","5","TA4739566","1","6209"
"62004","11","TA7244445","13","6209"
"62005","16","TA6601387","118","6209"
"62006","7","TA6358817","89","6209"
"62007","9","TA7547369","74","6209"
"62008","6","TA6280831","83","6209"
"62009","8","TA5476051","96","6210"
"62010","47","TA1506092","49","6210"
"62011","5","TA6948067","16","6210"
"62012","15","TA1070352","47","6210"
"62013","30","TA7076388","68","6210"
"62014","53","TA7854676","132","6210"
"62015","4","TA3572947","92","6210"
"62016","9","TA2864388","82","6210"
"62017","2","TA7695118","76","6210"
"62018","5","TA1609759","109","6210"
"62019","9","TA2433675","3","6210"
"62020","38","TA1943205","30","6210"
"62021","11","TA4525291","66","6210"
"62022","12","TA8878492","119","6211"
"62023","48","TA1062247","40","6211"
"62024","6","TA5321748","108","6211"
"62025","5","TA5450027","16","6211"
"62026","7","TA7011477","24","6211"
"62027","10","TA1749979","121","6211"
"62028","6","TA6263581","56","6211"
"62029","9","TA2204072","18","6212"
"62030","10","TA4342528","19","6212"
"62031","7","TA3140781","107","6212"
"62032","15","TA5092812","21","6212"
"62033","32","TA3194647","26","6212"
"62034","26","TA7857991","34","6212"
"62035","6","TA4532332","69","6212"
"62036","15","TA3999571","5","6212"
"62037","10","TA2013659","67","6212"
"62038","10","TA6102442","29","6212"
"62039","38","TA8696390","44","6212"
"62040","17","TA4162544","61","6212"
"62041","27","TA2386764","27","6212"
"62042","7","TA4489077","94","6212"
"62043","49","TA9216077","98","6213"
"62044","59","TA2570065","9","6213"
"62045","42","TA6342475","8","6213"
"62046","31","TA4140332","1","6213"
"62047","34","TA6592098","126","6213"
"62048","12","TA1430288","38","6213"
"62049","31","TA8857007","16","6213"
"62050","11","TA6492687","72","6213"
"62051","139","TA7994656","41","6213"
"62052","6","TA5308032","108","6213"
"62053","14","TA6017475","31","6213"
"62054","15","TA2990072","49","6213"
"62055","30","TA4418168","127","6213"
"62056","6","TA4684400","39","6213"
"62057","8","TA5395933","118","6213"
"62058","9","TA4127354","63","6213"
"62059","6","TA1261408","84","6213"
"62060","34","TA6814859","66","6214"
"62061","31","TA9264538","105","6214"
"62062","97","TA1753946","26","6214"
"62063","6","TA5520250","46","6214"
"62064","13","TA5545780","34","6214"
"62065","23","TA6707508","86","6214"
"62066","6","TA9472359","112","6214"
"62067","77","TA5919780","117","6214"
"62068","11","TA9368653","62","6214"
"62069","15","TA2757116","128","6214"
"62070","6","TA1871407","57","6214"
"62071","7","TA7584764","53","6214"
"62072","13","TA1137960","80","6214"
"62073","1","TA4386629","90","6214"
"62074","11","TA5270823","22","6214"
"62075","16","TA1929807","48","6214"
"62076","44","TA4520274","31","6214"
"62077","27","TA3851772","20","6214"
"62078","6","TA5488440","17","6214"
"62079","4","TA3677422","43","6215"
"62080","14","TA8453918","24","6215"
"62081","33","TA6805171","62","6215"
"62082","19","TA1407432","18","6216"
"62083","24","TA1842087","92","6216"
"62084","31","TA9187968","1","6216"
"62085","4","TA1223257","28","6216"
"62086","7","TA3218733","49","6216"
"62087","37","TA7335654","36","6216"
"62088","40","TA5981732","56","6216"
"62089","5","TA4322370","79","6216"
"62090","53","TA2559527","61","6216"
"62091","7","TA7366333","4","6216"
"62092","50","TA5187450","118","6216"
"62093","10","TA2368233","121","6216"
"62094","5","TA4339012","105","6217"
"62095","9","TA8815614","104","6217"
"62096","7","TA1807037","99","6217"
"62097","13","TA4805612","33","6217"
"62098","16","TA2496675","98","6217"
"62099","6","TA5070161","44","6217"
"62100","13","TA4054750","91","6217"
"62101","27","TA1982635","82","6217"
"62102","6","TA6042399","112","6217"
"62103","27","TA5728972","74","6217"
"62104","23","TA5178374","86","6217"
"62105","7","TA3814670","77","6217"
"62106","42","TA2205626","6","6217"
"62107","13","TA2363309","34","6218"
"62108","13","TA7381178","95","6219"
"62109","4","TA8211693","35","6219"
"62110","12","TA8194355","103","6219"
"62111","31","TA5626513","19","6219"
"62112","22","TA3094859","110","6219"
"62113","5","TA5897389","76","6219"
"62114","8","TA5642469","111","6219"
"62115","46","TA3368527","89","6219"
"62116","76","TA2343356","73","6219"
"62117","47","TA7527979","5","6219"
"62118","17","TA4836983","61","6219"
"62119","27","TA7782552","12","6219"
"62120","12","TA7314851","84","6219"
"62121","42","TA9988754","23","6219"
"62122","97","TA7836781","26","6220"
"62123","19","TA7487500","65","6220"
"62124","10","TA4882530","130","6220"
"62125","7","TA6316060","6","6220"
"62126","10","TA3406162","55","6220"
"62127","21","TA1417450","10","6220"
"62128","7","TA5810311","107","6220"
"62129","33","TA7740043","22","6220"
"62130","49","TA4261340","98","6220"
"62131","14","TA5206108","24","6220"
"62132","30","TA2816185","127","6220"
"62133","47","TA5930847","77","6220"
"62134","7","TA4662300","23","6220"
"62135","44","TA4906430","75","6220"
"62136","31","TA2667080","101","6220"
"62137","10","TA3323317","97","6220"
"62138","3","TA7770340","57","6220"
"62139","13","TA3662259","80","6221"
"62140","42","TA6072886","94","6221"
"62141","30","TA7273098","127","6222"
"62142","34","TA6204349","66","6222"
