"segment_id","name","category","episode_id","segment_order_in_episode"
197701229,"Crazy Frank","Commercial",19770122,8
1977012210,"A Film by Gary Weis - Night Moves","Film",19770122,9
1977012211,"Little Old Ladies Of The Night","Sketch",19770122,10
1977012212,"""Memphis Tennessee"", ""Carol""","Musical Performance",19770122,11
1977012213,"Babysitter","Sketch",19770122,12
1977012214,"The Mr. Bill Show - Mr. Bill Goes to a Magic Show","Film",19770122,13
1977012215,"","Guest Performance",19770122,14
1977012216,"The Last Days Of Howard Hughes","Sketch",19770122,15
1977012217,"World Of Adventure","Show",19770122,16
1977012218,"Mr. Mike's Least-Loved Bedtime Tales","Miscellaneous",19770122,17
1977012219,"","Goodnights",19770122,18
197701151,"Ralph's New Image","Cold Opening",19770115,0
197701152,"","Monologue",19770115,1
197701153,"Long Distance (II)","Commercial",19770115,2
197701154,"T.V. Execution","Sketch",19770115,3
197701155,"Baba Wawa Talks To Herself","Commercial",19770115,4
197701156,"""Masquerade""","Musical Performance",19770115,5
197701157,"Nader / Carter","Sketch",19770115,6
197701158,"","Weekend Update",19770115,7
197701159,"","Guest Performance",19770115,8
1977011510,"Party Dolls","Sketch",19770115,9
1977011511,"A Film by Gary Weis - Garbage","Film",19770115,10
1977011512,"The Coneheads At Home","Sketch",19770115,11
1977011513,"""Gonna Love You More""","Musical Performance",19770115,12
1977011514,"Youth Asks The Questions","Show",19770115,13
1977011515,"Ambassador Training Institute","Commercial",19770115,14
1977011516,"","Goodnights",19770115,15
197612111,"Patty Hearst at Home","Cold Opening",19761211,0
197612112,"","Monologue",19761211,1
197612113,"Jimmy Carter","Miscellaneous",19761211,2
197612114,"Santi-Wrap","Commercial",19761211,3
197612115,"""I'm The Slime""","Musical Performance",19761211,4
197612116,"Consumer Probe","Show",19761211,5
197612117,"K-Put Price-Is-Rite Stamp Gun","Commercial",19761211,6
197612118,"Right To Extreme Stupidity League","Commercial",19761211,7
197612119,"","Weekend Update",19761211,8
1976121110,"FX-70 Cheese Slicer","Commercial",19761211,9
1976121111,"""Lagoon""","Musical Performance",19761211,10
1976121112,"The Killer Trees","Sketch",19761211,11
1976121113,"A Film by Gary Weis - Diana Nyad","Film",19761211,12
1976121114,"Adopt Belushi For Christmas","Commercial",19761211,13
1976121115,"Gary Gilmore","Miscellaneous",19761211,14
1976121116,"""Peaches & Regalia""","Musical Performance",19761211,15
1976121117,"","Goodnights",19761211,16
197611271,"Phasing Gilda Out","Cold Opening",19761127,0
197611272,"","Monologue",19761127,1
197611273,"Pilson's Feedbag Dinners","Commercial",19761127,2
197611274,"Peter Pan Bees","Sketch",19761127,3
197611275,"""Back Home""","Musical Performance",19761127,4
197611276,"Puberty Helper","Commercial",19761127,5
197611277,"Metal Detector","Sketch",19761127,6
197611278,"","Weekend Update",19761127,7
197611279,"What Kinda Guy Watches Saturday Night?","Miscellaneous",19761127,8
1976112710,"""Love is a Woman""","Musical Performance",19761127,9
1976112711,"Little Known Talents Of The Not Ready For Prime-Time Players","Miscellaneous",19761127,10
1976112712,"Don Pardo: The First 50 Years","Sketch",19761127,11
1976112713,"Teacher","Sketch",19761127,12
1976112714,"A Film by Gary Weis - Kids' Dreams","Film",19761127,13
1976112715,"The King Kong Dirge","Miscellaneous",19761127,14
1976112716,"Audience","Miscellaneous",19761127,15
1976112717,"White Like Me","Sketch",19761127,16
1976112718,"Mr. Mike's Least-Loved Bedtime Tales","Miscellaneous",19761127,17
1976112719,"""Good Vibrations""","Musical Performance",19761127,18
1976112720,"","Goodnights",19761127,19
197611201,"Backstage","Cold Opening",19761120,0
197611202,"","Monologue",19761120,1
197611203,"Quarry","Commercial",19761120,2
197611204,"""50 Ways to Leave Your Lover""","Musical Performance",19761120,3
197611205,"Baba Wawa At Large","Show",19761120,4
197611206,"The Twilite Zone","Sketch",19761120,5
197611207,"Next Week","Miscellaneous",19761120,6
197611208,"","Weekend Update",19761120,7
197611209,"""Here Comes The Sun"", ""Homeward Bound""","Musical Performance",19761120,8
1976112010,"Crackerbox Palace","Film",19761120,9
1976112011,"Billy Paul","Sketch",19761120,10
1976112012,"""Something So Right""","Musical Performance",19761120,11
1976112013,"Tomorrow","Show",19761120,12
1976112014,"This Song","Film",19761120,13
1976112015,"""Bridge Over Troubled Water""","Musical Performance",19761120,14
1976112016,"","Goodnights",19761120,15
197611131,"Chroma-Trak","Cold Opening",19761113,0
197611132,"","Monologue",19761113,1
197611133,"Puppy Uppers & Doggie Downers","Commercial",19761113,2
197611134,"Blonde Ambition","Sketch",19761113,3
197611135,"""Tattler""","Musical Performance",19761113,4
197611136,"Next Week","Miscellaneous",19761113,5
197611137,"","Weekend Update",19761113,6
197611138,"The Marines","Commercial",19761113,7
197611139,"Crossroads","Show",19761113,8
1976111310,"Mobile Shrink","Commercial",19761113,9
1976111311,"How Things Work","Show",19761113,10
1976111312,"A Film by Gary Weis - The Paramount Novelty Store","Film",19761113,11
1976111313,"Bee History","Sketch",19761113,12
1976111314,"""He'll Have To Go""","Musical Performance",19761113,13
1976111315,"Mr. Mike's Least-Loved Bedtime Tales","Miscellaneous",19761113,14
1976111316,"What Makes People Laugh","Miscellaneous",19761113,15
1976111317,"","Goodnights",19761113,16
197610301,"Halloween Jaws","Cold Opening",19761030,0
197610302,"","Monologue",19761030,1
197610303,"Samurai Stockbroker","Sketch",19761030,2
197610304,"Not For First Ladies Only","Show",19761030,3
197610305,"Roots","Miscellaneous",19761030,4
197610306,"Debate '76","Show",19761030,5
197610307,"","Weekend Update",19761030,6
197610308,"Bat-O-Matic","Commercial",19761030,7
197610309,"""Life is a Carnival"", ""The Night They Drove Old Dixie Down"", ""Stage Fright""","Musical Performance",19761030,8
1976103010,"The OintMENt","Sketch",19761030,9
1976103011,"A Film by Gary Weis - It's Halloween Tonight","Film",19761030,10
1976103012,"Houdini's Grave","Miscellaneous",19761030,11
1976103013,"Mr. Mike's Least-Loved Bedtime Tales","Miscellaneous",19761030,12
1976103014,"Houdini's Grave","Miscellaneous",19761030,13
1976103015,"""Georgia""","Musical Performance",19761030,14
1976103016,"","Goodnights",19761030,15
197610231,"World Series","Cold Opening",19761023,0
197610232,"","Monologue",19761023,1
197610233,"Speak Out For Milk","Commercial",19761023,2
197610234,"Jeopardy 1999!","Game Show",19761023,3
197610235,"""Dear Abbie""","Musical Performance",19761023,4
197610236,"","Weekend Update",19761023,5
197610237,"Fido-Flex","Commercial",19761023,6
197610238,"Beatniks","Sketch",19761023,7
197610239,"Looks At Books","Show",19761023,8
1976102310,"A Film by Gary Weis - Autumn in New York","Film",19761023,9
1976102311,"Mary","Sketch",19761023,10
1976102312,"Mysteries In Medicine","Sketch",19761023,11
1976102313,"Ramblin' Guy","Miscellaneous",19761023,12
1976102314,"","Goodnights",19761023,13
197610161,"Wheelchair","Cold Opening",19761016,0
197610162,"","Monologue",19761016,1
197610163,"Baba Wawa At Large","Show",19761016,2
197610164,"Debate '76","Show",19761016,3
197610165,"""Hello In There""","Musical Performance",19761016,4
197610166,"","Weekend Update",19761016,5
197610167,"Triple-Trac","Commercial",19761016,6
197610168,"Green Cross Cupcakes","Commercial",19761016,7
197610169,"A*M*I*S*H","Show",19761016,8
1976101610,"Love Russian Style","Sketch",19761016,9
1976101611,"A Film by Gary Weis - Pips","Film",19761016,10
1976101612,"""The Bottomless Lake""","Musical Performance",19761016,11
1976101613,"Reunion","Sketch",19761016,12
1976101614,"The Mr. Bill Show - Mr. Bill Goes to a Party","Film",19761016,13
1976101615,"""Ten Cents A Dance""","Musical Performance",19761016,14
1976101616,"American Coinage","Miscellaneous",19761016,15
197610021,"The Real Chevy Chase","Cold Opening",19761002,0
197610022,"","Monologue",19761002,1
197610023,"Genetic Counselor","Sketch",19761002,2
197610024,"AM-FM","Sketch",19761002,3
197610025,"The Killer Bees","Sketch",19761002,4
197610026,"Eric's Song","Miscellaneous",19761002,5
197610027,"""You are So Beautiful""","Musical Performance",19761002,6
197610028,"Farewell","Miscellaneous",19761002,7
197610029,"","Weekend Update",19761002,8
1976100210,"Epifix","Commercial",19761002,9
1976100211,"No Beatles","Miscellaneous",19761002,10
1976100212,"The Rutles","Film",19761002,11
1976100213,"Behind The Lines","Sketch",19761002,12
1976100214,"Eric's Song","Miscellaneous",19761002,13
1976100215,"""Feelin' Alright""","Musical Performance",19761002,14
1976100216,"Dragnet","Sketch",19761002,15
1976100217,"Drag Racing Today","Film",19761002,16
1976100218,"Audience","Miscellaneous",19761002,17
1976100219,"""Foots""","Musical Performance",19761002,18
1976100220,"The Undersea World Of Jacques Cousteau","Show",19761002,19
1976100221,"Talent Spot","Miscellaneous",19761002,20
1976100222,"Cufflinks Of The Gods?","Show",19761002,21
1976100223,"Pong","Miscellaneous",19761002,22
1976100224,"","Goodnights",19761002,23
197609251,"Chevy In The Hospital","Cold Opening",19760925,0
197609252,"","Monologue",19760925,1
197609253,"Norman & Actors","Film",19760925,2
197609254,"Paid Political Announcement","Commercial",19760925,3
197609255,"""Lowdown""","Musical Performance",19760925,4
197609256,"The Snakehandling O'Sheas","Sketch",19760925,5
197609257,"Next Week","Miscellaneous",19760925,6
197609258,"","Weekend Update",19760925,7
197609259,"Chevy's Girls","Miscellaneous",19760925,8
1976092510,"The Metric Leisure Week","Commercial",19760925,9
1976092511,"A Film by Gary Weis - Sight Gag","Film",19760925,10
1976092512,"Wife Abuse","Sketch",19760925,11
1976092513,"""What Can I Say""","Musical Performance",19760925,12
1976092514,"Peace Talks","Sketch",19760925,13
1976092515,"Joke","Miscellaneous",19760925,14
1976092516,"Home Movie - Spanish Peanuts","Film",19760925,15
1976092517,"","Goodnights",19760925,16
197609181,"Entourage","Cold Opening",19760918,0
197609182,"","Monologue",19760918,1
197609183,"Debate '76","Show",19760918,2
197609184,"""Shower the People""","Musical Performance",19760918,3
197609185,"","Weekend Update",19760918,4
197609186,"The Phone Company","Commercial",19760918,5
197609187,"Muppet Morgue","Sketch",19760918,6
197609188,"""Road Runner""","Musical Performance",19760918,7
197609189,"Tess","Sketch",19760918,8
1976091810,"""Sweet Baby James""","Musical Performance",19760918,9
1976091811,"Judith Beasley","Film",19760918,10
1976091812,"Women in Literature","Show",19760918,11
1976091813,"A Film by Gary Weis - Taylor Mead","Film",19760918,12
1976091814,"""The Antler Dance""","Musical Performance",19760918,13
197607311,"""Help Me Make It Through The Night""","Cold Opening",19760731,0
197607312,"","Monologue",19760731,1
197607313,"I Was Not A Sucker For Saturday Night","Commercial",19760731,2
197607314,"Samurai General Practitioner","Sketch",19760731,3
197607315,"""Hula Hoop""","Musical Performance",19760731,4
197607316,"Great White Athletes","Commercial",19760731,5
197607317,"Ford Delegate","Sketch",19760731,6
197607318,"Police State","Sketch",19760731,7
197607319,"","Weekend Update",19760731,8
1976073110,"Talk Country","Commercial",19760731,9
1976073111,"Bobby McGee","Miscellaneous",19760731,10
1976073112,"Blind Date","Sketch",19760731,11
1976073113,"""Eddie the Eunuch""","Musical Performance",19760731,12
1976073114,"Carter-Young","Sketch",19760731,13
1976073115,"Waiting for Pardo","Sketch",19760731,14
1976073116,"""I've Got a Life of My Own""","Musical Performance",19760731,15
1976073117,"","Goodnights",19760731,16
197607241,"Back From Vacation","Cold Opening",19760724,0
197607242,"","Monologue",19760724,1
197607243,"Venereal Disease: Nothing To Clap About","Commercial",19760724,2
197607244,"Swedish Movie","Sketch",19760724,3
197607245,"Human Hair Potholders","Commercial",19760724,4
197607246,"Louise & Dog","Sketch",19760724,5
197607247,"Cathode Ray","Musical Sketch",19760724,6
197607248,"","Weekend Update",19760724,7
197607249,"Girl Talk","Sketch",19760724,8
1976072410,"Diner Sketch","Film",19760724,9
1976072411,"John Belushi Wardrobe","Commercial",19760724,10
1976072412,"Jimmy Carter","Miscellaneous",19760724,11
1976072413,"""Panama""","Musical Performance",19760724,12
1976072414,"Mary Mary","Miscellaneous",19760724,13
1976072415,"","Goodnights",19760724,14
197605291,"Wax Museum","Cold Opening",19760529,0
197605292,"","Monologue",19760529,1
197605293,"Academy of Better Careers","Commercial",19760529,2
197605294,"Card Game","Sketch",19760529,3
197605295,"National Uvula Association","Commercial",19760529,4
197605296,"""Shine On Harvest Moon""","Musical Performance",19760529,5
197605297,"The Last Voyage Of The Starship Enterprise","Sketch",19760529,6
197605298,"Muppets Postcard","Miscellaneous",19760529,7
197605299,"","Weekend Update",19760529,8
1976052910,"Vibramatic","Commercial",19760529,9
1976052911,"Shirley Temple","Sketch",19760529,10
1976052912,"A Film by Gary Weis - Uncle Charlie's School","Film",19760529,11
1976052913,"The Honeymooners","Sketch",19760529,12
1976052914,"""Walking Stick""","Musical Performance",19760529,13
1976052915,"Show Us Your Guns","Film",19760529,14
1976052916,"""Maybe That's The Way It Goes""","Musical Performance",19760529,15
1976052917,"","Goodnights",19760529,16
197605221,"Crutches","Cold Opening",19760522,0
197605222,"","Monologue",19760522,1
197605223,"Peter Lemon Moodring","Commercial",19760522,2
197605224,"Samurai Tailor","Sketch",19760522,3
197605225,"Talk Back","Show",19760522,4
197605226,"Dell Stator's 99¢ Toad Ranch","Commercial",19760522,5
197605227,"""Summertime Dream""","Musical Performance",19760522,6
197605228,"Polaroid","Commercial",19760522,7
197605229,"","Weekend Update",19760522,8
1976052210,"Germasol","Commercial",19760522,9
1976052211,"Crowd","Sketch",19760522,10
1976052212,"Beatle Offer","Miscellaneous",19760522,11
1976052213,"Not For Ladies Only","Show",19760522,12
1976052214,"A Film by Gary Weis - Toilet Seats","Film",19760522,13
1976052215,"Looks At Books","Show",19760522,14
1976052216,"""Spanish Moss""","Musical Performance",19760522,15
1976052217,"Only Two Songs","Miscellaneous",19760522,16
1976052218,"""An Die Musik""","Musical Performance",19760522,17
1976052219,"Tony Orlando & Dawn","Miscellaneous",19760522,18
1976052220,"","Goodnights",19760522,19
197605151,"Chevy's Repeat Fall","Cold Opening",19760515,0
197605152,"","Monologue",19760515,1
197605153,"Sugar Free Zing","Commercial",19760515,2
197605154,"Hearing Test","Sketch",19760515,3
197605155,"Dead Delivery Boy","Sketch",19760515,4
197605156,"Vacationland Adventure","Show",19760515,5
197605157,"Dyan's Dream","Miscellaneous",19760515,6
197605158,"""Satisfy You""","Musical Performance",19760515,7
197605159,"Next Week","Miscellaneous",19760515,8
1976051510,"","Weekend Update",19760515,9
1976051511,"Orange Juice","Commercial",19760515,10
1976051512,"Funeral","Sketch",19760515,11
1976051513,"Dyan's Dream","Miscellaneous",19760515,12
1976051514,"A Film by Gary Weis - Niagara Falls","Film",19760515,13
1976051515,"Bathwater Of The Stars","Commercial",19760515,14
1976051516,"Marine","Sketch",19760515,15
1976051517,"""Daylight""","Musical Performance",19760515,16
1976051518,"Johnny Angel","Musical Sketch",19760515,17
1976051519,"Cresk","Commercial",19760515,18
1976051520,"Dyan's Dream","Miscellaneous",19760515,19
1976051521,"Home Movie - The Hub-Cap Thief","Film",19760515,20
1976051522,"","Goodnights",19760515,21
197605081,"Ronald Reagan","Cold Opening",19760508,0
197605082,"","Monologue",19760508,1
197605083,"Wilderness Comedian","Commercial",19760508,2
197605084,"Not For Ladies Only","Show",19760508,3
197605085,"Slumber Party","Sketch",19760508,4
197605086,"Fondue Sets For Namibia","Commercial",19760508,5
197605087,"Muppets Beatle Offer","Sketch",19760508,6
197605088,"Bride of Frankenstein","Musical Sketch",19760508,7
197605089,"","Weekend Update",19760508,8
1976050810,"Super Absorbent Dry Hose","Commercial",19760508,9
1976050811,"""Half a Chance"", ""You're So Vain""","Musical Performance",19760508,10
